Dt_Customer,YearsOfEnrollment,Age,Education,Marital_Status,Kidhome,Teenhome,Recency,Income,MntWines,MntFruits,MntMeatProducts,MntFishProducts,MntSweetProducts,MntGoldProds,NumDealsPurchases,NumWebPurchases,NumCatalogPurchases,NumStorePurchases,NumWebVisitsMonth,AcceptedCmp1,AcceptedCmp2,AcceptedCmp3,AcceptedCmp4,AcceptedCmp5,Complain,Response,accepted_cmp_before,qtd_cmp_accepted,Cluster
2013-03-19,1,37,Graduation,Married,0,0,14,74068.0,783,30,537,140,76,15,1,4,10,9,2,0,0,0,0,0,0,0,0,0,1
2013-02-23,1,49,PhD,Married,1,1,13,45759.0,42,1,18,3,0,4,2,2,0,3,7,0,0,0,0,0,0,0,0,0,1
2012-09-09,2,34,Basic,Together,1,0,52,24882.0,1,4,10,29,0,36,1,1,1,2,6,0,0,1,0,0,0,0,0,1,5
2013-05-17,1,24,PhD,Together,0,0,98,66973.0,466,22,432,147,113,102,1,8,7,12,3,0,0,0,0,0,0,0,0,0,5
2013-09-26,1,113,2n Cycle,Divorced,1,0,99,36640.0,15,6,8,7,4,25,1,2,1,2,5,0,0,0,0,0,1,0,0,0,2
2013-05-30,1,25,Graduation,Married,1,0,93,38872.0,23,3,21,3,19,22,2,3,0,3,8,0,0,0,0,0,0,0,0,0,6
2013-02-18,1,40,Graduation,Married,1,1,38,51148.0,235,6,45,8,9,12,4,5,1,6,6,0,0,0,0,0,0,0,0,0,2
2013-12-29,1,36,Graduation,Married,1,1,24,31353.0,10,0,10,3,1,7,2,1,1,2,8,0,0,0,0,0,0,0,0,0,2
2014-05-13,0,34,Master,Married,0,0,80,69661.0,656,16,106,32,16,8,1,7,3,12,3,0,0,0,0,0,0,0,0,0,6
2013-09-19,1,59,Graduation,Married,0,0,82,80067.0,519,17,813,27,173,51,1,4,6,6,2,0,0,0,0,1,0,0,0,1,5
2013-01-17,1,59,Graduation,Married,0,0,20,86718.0,344,189,482,50,33,172,1,5,6,5,2,0,0,0,0,0,0,0,0,0,3
2014-03-31,0,41,PhD,Single,1,1,81,46854.0,96,1,79,7,1,79,6,5,1,3,8,0,0,1,0,0,0,1,0,1,5
2014-06-29,0,62,Graduation,Divorced,0,1,50,69142.0,448,4,34,6,4,39,3,8,1,7,5,0,0,0,1,0,0,0,0,1,2
2013-12-09,1,45,Graduation,Single,0,0,60,75922.0,265,138,553,224,23,92,1,4,4,9,1,0,0,0,0,0,0,0,0,0,3
2013-10-14,1,35,Graduation,Divorced,0,1,63,63693.0,587,43,337,42,87,54,3,11,6,9,6,0,0,0,0,0,0,0,0,0,5
2012-11-02,2,35,PhD,Together,0,0,54,102160.0,763,29,138,76,176,58,0,7,9,10,4,1,0,0,1,1,0,1,1,3,5
2013-07-17,1,48,PhD,Single,1,1,72,40637.0,22,0,13,0,0,3,2,1,0,3,7,0,0,0,0,0,0,0,0,0,6
2012-11-10,2,28,Master,Single,0,0,5,18890.0,6,4,1,7,2,15,1,0,1,2,6,0,0,1,0,0,0,1,0,1,4
2013-12-08,1,25,Graduation,Together,1,0,88,29604.0,7,6,13,7,6,14,1,1,0,3,9,0,0,1,0,0,0,0,0,1,6
2013-05-13,1,50,Master,Divorced,1,1,50,48721.0,81,18,113,47,13,21,6,4,2,5,6,0,0,0,0,0,0,0,0,0,2
2014-06-08,0,48,Graduation,Married,0,1,99,44794.0,54,0,7,0,0,4,1,2,0,3,6,0,0,0,0,0,0,0,0,0,6
2012-09-10,2,58,Graduation,Divorced,0,1,17,64497.0,1170,48,320,42,32,192,5,11,4,9,8,0,0,1,0,0,0,1,0,1,3
2013-03-31,1,57,Graduation,Together,0,1,11,46097.0,72,24,68,65,4,8,5,3,1,6,4,0,0,0,0,0,0,0,0,0,1
2014-03-18,0,60,Graduation,Together,0,0,18,77972.0,613,22,319,33,102,12,1,4,6,9,1,0,0,0,0,0,0,0,0,0,1
2012-10-05,2,44,PhD,Married,1,1,70,44377.0,224,0,30,0,0,10,8,5,1,5,8,0,0,0,0,0,0,0,0,0,6
2013-01-21,1,39,Master,Together,1,1,21,46014.0,410,0,59,19,9,44,10,7,1,8,7,0,0,0,0,0,0,0,0,0,4
2013-05-04,1,28,Graduation,Married,0,0,66,70951.0,239,10,554,254,87,54,1,3,4,9,1,0,0,0,0,0,0,0,0,0,5
2014-04-01,0,37,Graduation,Married,1,0,79,41443.0,171,7,171,25,19,89,6,8,1,5,8,0,0,0,0,0,0,0,0,0,5
2014-05-12,0,36,2n Cycle,Single,2,1,2,52195.0,12,0,4,0,0,1,1,1,0,2,8,0,0,0,0,0,0,0,0,0,1
2013-11-15,1,65,Master,Married,0,0,81,83790.0,1076,16,417,42,48,16,1,8,10,6,3,0,0,0,1,1,0,0,0,2,2
2013-08-31,1,59,Master,Widow,0,1,24,44551.0,182,4,33,0,0,66,2,4,1,5,7,0,0,0,0,0,0,0,0,0,4
2012-11-14,2,32,Graduation,Together,1,0,48,69508.0,824,32,162,42,32,43,2,11,4,11,6,0,0,0,0,0,0,0,0,0,5
2014-04-11,0,26,2n Cycle,Together,1,0,93,45204.0,30,11,25,29,1,18,1,1,1,4,3,0,0,0,0,0,0,0,0,0,6
2013-11-14,1,44,Graduation,Married,0,0,56,72460.0,377,10,540,80,30,10,1,3,5,7,1,0,0,0,0,0,0,0,0,0,2
2014-04-14,0,44,PhD,Together,0,2,3,77622.0,520,7,154,19,0,14,2,6,3,11,3,0,0,0,0,0,0,0,0,0,1
2013-01-05,1,33,PhD,Married,1,0,44,30732.0,155,1,25,0,1,3,4,4,1,4,8,0,0,0,0,0,0,0,0,0,6
2012-09-08,2,50,Graduation,Divorced,0,1,38,63887.0,897,23,207,15,11,92,5,9,6,12,6,0,0,0,0,0,0,0,0,0,3
2013-03-26,1,35,Graduation,Together,1,0,46,42011.0,131,0,16,2,1,39,4,3,1,4,8,0,0,0,0,0,0,0,0,0,5
2012-10-25,2,36,Graduation,Together,0,1,84,51369.0,297,7,79,0,11,182,2,8,2,4,8,0,0,0,0,0,0,0,0,0,3
2012-12-09,2,60,Graduation,Divorced,0,1,27,51537.0,787,20,204,0,0,92,3,2,2,11,8,0,0,0,0,0,0,0,0,0,3
2012-08-08,2,40,PhD,Married,0,0,72,79930.0,792,86,740,67,51,17,1,3,5,8,2,0,0,0,0,0,0,0,0,0,6
2014-02-16,0,28,PhD,Together,1,0,66,34320.0,4,1,9,3,0,0,1,1,0,2,8,0,0,0,0,0,0,0,0,0,6
2013-03-20,1,47,Graduation,Single,1,1,30,37070.0,231,7,137,4,15,39,9,5,1,8,7,0,0,0,0,0,0,1,0,0,4
2013-01-05,1,51,2n Cycle,Divorced,0,1,2,81975.0,983,76,184,180,138,27,1,6,3,4,7,0,0,0,0,1,0,0,0,1,4
2013-05-15,1,42,Graduation,Together,1,0,65,38590.0,3,1,8,4,3,3,1,1,0,2,8,0,0,0,0,0,0,0,0,0,6
2014-04-16,0,63,Graduation,Single,0,0,37,15033.0,0,4,5,6,0,4,1,1,0,3,3,0,0,0,0,0,0,0,0,0,2
2013-03-23,1,48,PhD,Married,0,1,89,62745.0,562,21,464,28,10,32,3,7,8,11,5,0,0,0,0,0,0,0,0,0,6
2013-12-09,1,38,2n Cycle,Married,1,0,49,22212.0,5,9,20,6,8,21,2,2,0,4,6,0,0,0,0,0,0,0,0,0,2
2013-12-04,1,31,Master,Together,1,0,46,23661.0,18,0,4,0,0,1,1,1,0,3,7,0,0,0,0,0,0,0,0,0,6
2013-10-04,1,55,PhD,Single,0,1,32,79761.0,415,5,124,15,35,11,1,5,2,11,3,0,0,0,0,0,0,0,0,0,2
2013-12-26,1,40,Graduation,Single,1,0,54,7500.0,5,3,10,12,7,20,4,3,1,3,7,0,0,0,0,0,0,0,0,0,6
2014-05-17,0,121,2n Cycle,Single,0,1,23,60182.0,8,0,5,7,0,2,1,1,0,2,4,0,0,0,0,0,0,0,0,0,1
2013-10-28,1,45,Graduation,Widow,0,0,98,73455.0,901,61,757,186,163,20,1,6,5,10,3,0,0,0,1,0,0,0,0,1,6
2012-12-23,2,54,Graduation,Together,0,1,97,64961.0,382,114,276,75,124,38,2,6,4,4,3,0,0,0,0,0,0,0,0,0,6
2013-07-31,1,42,Graduation,Single,1,0,75,22804.0,14,1,7,2,1,1,1,2,0,2,9,0,0,0,0,0,0,0,0,0,6
2013-11-28,1,23,Graduation,Married,0,0,8,73687.0,559,153,503,218,13,181,1,3,9,9,2,1,0,0,0,0,0,1,1,1,3
2012-08-17,2,54,Graduation,Married,0,1,37,61074.0,789,0,133,0,28,152,7,11,5,8,7,0,0,0,0,0,0,0,0,0,3
2014-06-05,0,50,PhD,Married,1,1,31,31686.0,11,0,5,0,0,1,2,1,0,3,6,0,0,0,0,0,0,0,0,0,2
2013-05-20,1,41,Graduation,Married,1,0,40,80134.0,1218,16,272,104,0,80,2,5,3,6,6,1,0,0,1,1,0,1,1,3,3
2013-01-09,1,60,Graduation,Married,0,1,74,75027.0,925,64,179,133,12,77,2,9,4,6,5,0,0,0,0,0,0,0,0,0,5
2012-08-31,2,24,PhD,Married,0,0,90,67546.0,864,134,768,150,38,172,1,4,10,5,3,0,0,0,0,0,0,0,0,0,3
2012-10-29,2,43,Master,Together,0,1,57,65176.0,960,28,183,220,70,70,4,9,6,6,6,0,0,0,0,0,0,0,0,0,5
2013-09-16,1,38,Master,Single,1,0,59,31160.0,16,3,25,6,1,13,2,2,0,3,8,0,0,0,0,0,0,0,0,0,6
2013-10-27,1,28,Graduation,Single,1,0,52,29938.0,3,3,7,0,2,11,2,1,0,3,6,0,0,0,0,0,0,0,0,0,6
2013-04-05,1,39,Graduation,Divorced,0,0,5,102692.0,168,148,444,32,172,148,1,6,9,13,2,1,1,0,1,1,0,1,1,4,3
2012-09-22,2,54,2n Cycle,Together,0,0,92,26490.0,45,47,52,21,20,25,2,3,1,5,6,0,0,0,0,0,0,0,0,0,6
2012-08-29,2,45,Graduation,Together,1,1,77,75702.0,650,28,353,45,42,30,5,4,6,11,8,0,0,0,0,0,0,0,0,0,6
2012-10-13,2,38,PhD,Single,1,0,35,30899.0,24,0,8,0,0,1,2,1,0,3,6,0,0,0,0,0,0,0,0,0,2
2012-10-16,2,51,PhD,Together,0,1,48,63342.0,918,21,118,13,10,21,3,8,3,5,6,0,0,0,1,0,0,0,0,1,2
2012-10-22,2,48,Graduation,Single,0,1,97,45989.0,138,33,87,28,24,12,4,3,2,7,3,0,0,0,0,0,0,0,0,0,6
2013-06-04,1,49,Graduation,Single,1,1,95,18701.0,12,4,2,10,6,10,4,2,0,4,5,0,0,0,0,0,0,0,0,0,6
2013-12-08,1,56,PhD,Single,2,1,24,40737.0,11,0,4,0,0,2,1,1,0,2,8,0,0,0,0,0,0,0,0,0,1
2012-10-10,2,33,Graduation,Divorced,1,0,60,15287.0,1,2,8,4,3,13,2,1,1,2,7,0,0,1,0,0,0,1,0,1,6
2013-05-22,1,45,PhD,Divorced,0,2,46,69674.0,554,41,215,11,0,24,3,10,2,10,5,0,0,0,0,0,0,0,0,0,2
2014-06-17,0,44,Master,Married,1,0,85,44159.0,167,2,62,24,13,7,4,4,1,6,5,0,0,0,0,0,0,0,0,0,6
2012-11-23,2,34,PhD,Married,1,0,31,37717.0,9,0,6,4,1,5,1,1,0,2,9,0,0,0,0,0,0,0,0,0,2
2013-02-03,1,61,Master,Together,1,1,9,43776.0,177,2,71,3,2,20,6,5,2,4,8,0,0,0,0,0,0,1,0,0,1
2013-03-14,1,47,Master,Married,1,1,30,38179.0,38,4,22,4,2,20,4,3,1,3,7,0,0,0,0,0,0,0,0,0,2
2014-06-26,0,51,Graduation,Married,0,0,47,80124.0,483,84,398,205,84,241,1,3,7,8,1,0,0,1,0,0,0,0,0,1,3
2012-10-15,2,42,PhD,Married,1,1,70,38097.0,77,2,35,0,1,69,4,3,2,2,7,0,0,1,0,0,0,1,0,1,5
2013-06-19,1,43,Graduation,Married,0,0,13,72940.0,182,74,298,162,149,116,1,3,3,6,1,0,0,0,0,0,0,0,0,0,3
2013-10-04,1,43,Graduation,Together,1,0,11,22070.0,10,7,19,8,2,21,2,2,2,2,6,0,0,0,0,0,0,0,0,0,4
2012-09-22,2,59,Graduation,Single,0,0,31,69267.0,778,44,499,95,73,146,2,3,4,5,7,0,0,0,0,0,0,1,0,0,3
2014-03-20,0,31,Master,Single,1,0,15,31788.0,16,7,23,0,8,6,3,3,0,4,5,0,0,0,0,0,1,0,0,0,1
2014-02-04,0,39,PhD,Together,0,1,2,61905.0,167,0,43,6,2,13,2,4,2,4,5,0,0,0,0,0,0,0,0,0,1
2014-04-06,0,54,Graduation,Married,1,1,55,29315.0,13,2,14,8,7,4,4,2,0,4,6,0,0,0,0,0,0,0,0,0,2
2013-02-06,1,50,Graduation,Divorced,1,1,38,33378.0,33,6,40,3,7,10,3,2,0,4,7,0,0,0,0,0,0,0,0,0,2
2013-09-16,1,50,PhD,Together,0,1,86,66313.0,625,7,99,10,22,7,2,6,3,12,4,0,0,0,0,0,0,0,0,0,6
2013-01-17,1,57,Graduation,Single,0,0,56,60714.0,216,162,224,101,92,162,2,7,4,10,5,0,0,0,0,0,0,1,0,0,3
2014-04-30,0,33,Master,Together,0,0,29,77882.0,68,129,396,188,22,15,1,3,3,5,1,0,0,0,0,0,0,0,0,0,2
2013-04-02,1,27,PhD,Single,0,0,30,69867.0,196,0,512,33,130,54,1,3,5,8,1,1,0,0,0,0,0,1,1,1,3
2013-04-21,1,45,Master,Divorced,0,1,64,63841.0,635,15,100,20,7,131,1,9,3,9,6,0,0,0,0,0,0,0,0,0,3
2013-02-11,1,32,Basic,Married,1,0,46,24480.0,4,19,9,28,25,17,3,3,0,4,7,0,0,0,0,0,0,0,0,0,6
2012-10-25,2,36,Graduation,Together,0,1,84,51369.0,297,7,79,0,11,182,2,8,2,4,8,0,0,0,0,0,0,0,0,0,3
2012-08-31,2,66,Graduation,Together,0,0,20,37760.0,84,5,38,150,12,28,2,4,1,6,7,0,0,0,0,0,0,0,0,0,1
2014-03-01,0,40,PhD,Together,0,1,74,65640.0,204,7,149,20,15,66,1,5,1,8,2,0,0,0,0,0,0,0,0,0,5
2014-04-17,0,39,Master,Married,1,1,18,44319.0,26,0,8,0,0,3,2,2,0,3,5,0,0,0,0,0,0,0,0,0,1
2013-07-12,1,39,Graduation,Married,1,0,75,30631.0,15,6,20,4,5,20,1,3,1,2,7,0,0,0,0,0,0,0,0,0,6
2013-01-29,1,61,Graduation,Together,0,0,17,75278.0,304,98,230,150,74,74,1,6,3,13,3,0,0,0,0,0,0,0,0,0,4
2013-01-08,1,57,Master,Together,1,1,88,50898.0,285,28,242,55,114,135,13,6,2,12,5,0,0,0,0,0,0,0,0,0,3
2014-05-12,0,48,Graduation,Widow,0,0,19,79946.0,395,183,565,166,141,28,1,5,11,5,3,0,0,0,0,0,0,0,0,0,4
2013-06-13,1,64,Master,Divorced,0,0,62,35416.0,248,3,81,4,3,51,3,7,1,5,8,0,0,0,0,0,0,0,0,0,5
2013-07-04,1,29,2n Cycle,Together,0,0,11,32414.0,20,6,5,0,9,12,1,1,0,3,7,0,0,1,0,0,0,0,0,1,1
2013-12-27,1,44,Graduation,Together,1,0,74,38361.0,39,0,56,20,8,14,3,3,1,3,7,0,0,0,0,0,0,0,0,0,6
2012-10-31,2,32,Graduation,Married,0,0,32,82497.0,777,129,573,216,21,203,1,2,7,9,4,0,0,0,0,1,0,0,0,1,3
2014-01-15,0,43,Graduation,Together,2,0,76,16626.0,8,3,22,21,1,13,3,3,0,3,9,0,0,0,0,0,0,0,0,0,6
2013-03-12,1,48,Graduation,Together,1,1,6,29672.0,9,1,3,0,4,8,1,0,0,3,6,0,0,0,0,0,0,0,0,0,1
2012-08-23,2,60,Master,Together,0,1,62,55951.0,1241,0,80,0,13,40,3,3,6,11,8,0,1,0,1,0,0,0,0,2,5
2013-03-07,1,25,2n Cycle,Divorced,1,0,20,35388.0,6,4,7,4,3,8,1,1,0,3,7,0,0,0,0,0,0,0,0,0,2
2013-01-13,1,27,Master,Together,1,0,43,42386.0,65,4,16,0,4,11,1,3,0,3,8,0,0,0,0,0,0,0,0,0,6
2013-01-12,1,31,Graduation,Single,0,0,45,68627.0,395,15,263,60,54,38,1,2,3,6,1,0,0,0,0,0,0,0,0,0,5
2014-03-17,0,49,PhD,Divorced,0,1,34,57912.0,801,0,80,0,0,35,5,8,3,12,5,0,0,0,1,0,0,0,0,1,4
2014-04-16,0,56,Graduation,Divorced,1,1,53,35246.0,36,0,12,2,2,10,4,3,1,3,5,0,0,0,0,0,0,0,0,0,2
2013-10-12,1,57,2n Cycle,Together,0,1,44,58821.0,513,14,154,19,0,28,1,9,2,9,6,0,0,0,0,0,0,0,0,0,2
2014-03-01,0,36,PhD,Married,1,0,89,46377.0,37,0,46,4,3,0,1,2,1,3,4,0,0,0,0,0,0,0,0,0,6
2014-04-13,0,26,Graduation,Single,1,0,43,39747.0,80,15,93,20,13,52,3,5,1,4,8,0,0,0,0,0,0,0,0,0,5
2013-12-27,1,29,Graduation,Together,1,0,68,23976.0,14,1,21,2,3,25,3,3,1,3,7,0,0,0,0,0,0,0,0,0,6
2013-03-28,1,52,Master,Married,0,0,44,80950.0,525,147,112,219,147,63,1,6,7,9,2,1,0,0,0,0,0,0,1,1,5
2012-09-18,2,46,Graduation,Widow,0,0,64,27038.0,1,26,25,17,23,15,1,3,0,3,9,0,0,0,0,0,0,1,0,0,6
2014-03-05,0,67,Graduation,Single,0,0,85,77457.0,675,11,400,15,45,11,1,2,5,10,1,0,0,0,0,1,0,0,0,1,2
2013-09-10,1,49,Master,Married,0,1,93,64100.0,509,0,27,0,0,10,1,8,3,6,7,0,0,0,1,0,0,0,0,1,6
2013-04-27,1,21,Master,Together,0,0,12,42670.0,154,2,46,20,4,15,1,4,2,4,4,0,0,0,0,0,0,0,0,0,4
2014-01-18,0,38,Graduation,Divorced,1,0,86,12571.0,3,5,14,2,12,17,4,3,1,3,6,0,0,0,0,0,0,0,0,0,6
2013-10-28,1,46,Graduation,Married,2,1,28,22574.0,25,0,8,2,0,2,2,2,0,3,7,0,0,0,0,0,0,0,0,0,2
2013-06-03,1,24,Graduation,Married,0,0,69,0.0,861,138,461,60,30,61,1,6,5,12,3,1,0,0,1,0,0,0,1,2,5
2013-02-06,1,37,Master,Single,0,0,42,70893.0,768,44,561,77,44,14,1,6,6,10,3,0,0,0,0,0,0,0,0,0,2
2013-12-17,1,47,Graduation,Married,1,1,13,54198.0,185,0,28,3,2,17,6,3,1,6,4,0,0,0,0,0,0,0,0,0,1
2014-03-11,0,58,Master,Together,1,1,86,28839.0,24,0,7,0,0,1,2,2,0,3,5,0,0,0,0,0,0,0,0,0,6
2013-07-29,1,41,Graduation,Married,1,1,59,40321.0,44,4,21,6,0,27,2,3,0,3,7,0,0,0,0,0,0,0,0,0,6
2012-08-14,2,27,Graduation,Single,1,0,30,66503.0,91,64,128,65,3,50,2,4,3,6,3,0,0,0,0,0,0,0,0,0,3
2013-07-16,1,62,Graduation,Married,1,1,33,30833.0,11,0,7,3,1,6,2,1,0,3,5,0,0,0,0,0,0,0,0,0,1
2013-08-23,1,43,Graduation,Single,1,2,67,0.0,738,20,172,52,50,20,6,2,3,10,7,1,0,0,1,0,0,0,1,2,6
2013-01-17,1,42,Graduation,Married,0,1,23,64795.0,412,5,119,38,29,77,3,3,3,12,2,0,0,0,0,0,0,0,0,0,3
2013-07-01,1,39,Graduation,Married,1,0,81,34421.0,3,3,7,6,2,9,1,1,0,2,7,0,0,0,0,0,0,0,0,0,6
2014-02-09,0,49,PhD,Divorced,1,1,6,47025.0,16,0,3,0,0,1,1,1,0,2,7,0,0,0,0,0,0,0,0,0,1
2013-02-07,1,52,PhD,Divorced,0,1,41,64325.0,731,60,353,78,12,73,5,10,3,5,7,0,0,0,0,0,0,0,0,0,3
2013-01-11,1,60,Graduation,Single,0,1,78,40464.0,424,17,118,7,23,41,6,8,2,8,8,0,0,0,0,0,0,0,0,0,5
2013-07-05,1,56,Graduation,Married,0,0,49,62187.0,792,0,275,45,45,126,1,4,8,5,3,0,0,0,0,0,0,0,0,0,3
2013-07-02,1,37,PhD,Divorced,1,0,39,14849.0,21,2,28,3,2,9,3,2,0,4,8,0,0,0,0,0,0,0,0,0,2
2013-11-07,1,29,Graduation,Married,1,0,3,27255.0,22,1,11,0,1,2,1,1,0,3,7,0,0,0,0,0,0,0,0,0,1
2013-05-09,1,63,PhD,Married,2,1,37,54432.0,33,0,5,0,0,0,1,1,0,3,4,0,0,0,0,0,0,0,0,0,2
2013-02-13,1,27,PhD,Single,1,0,22,29999.0,68,7,59,10,5,11,4,3,1,4,8,0,0,0,0,0,0,0,0,0,2
2013-04-16,1,30,Graduation,Single,1,0,79,24072.0,9,1,6,3,0,4,1,1,0,2,8,0,0,0,0,0,0,0,0,0,6
2013-09-11,1,24,PhD,Single,0,0,46,33996.0,40,2,15,8,0,6,1,1,1,3,4,0,0,0,0,0,0,0,0,0,6
2013-04-03,1,57,PhD,Married,0,1,82,66334.0,909,11,218,0,0,23,2,9,3,5,5,0,0,0,0,0,0,1,0,0,6
2013-01-10,1,42,Master,Married,1,0,10,35178.0,23,1,13,2,2,18,1,1,1,2,7,0,0,1,0,0,0,1,0,1,1
2013-06-30,1,30,Graduation,Together,1,0,51,22010.0,11,2,9,3,0,8,2,2,0,3,8,0,0,0,0,0,0,0,0,0,6
2012-09-12,2,52,Graduation,Divorced,0,2,38,62204.0,317,46,247,151,46,139,1,4,5,12,3,0,0,0,0,0,0,0,0,0,3
2012-12-06,2,44,Graduation,Divorced,0,0,10,75693.0,797,153,293,72,97,30,1,11,4,6,4,1,0,0,1,1,0,1,1,3,4
2012-11-12,2,40,Graduation,Married,1,0,14,30675.0,10,2,16,11,2,21,1,1,0,3,8,0,0,0,0,0,0,0,0,0,4
2013-03-03,1,48,Graduation,Together,0,0,18,83003.0,856,61,570,40,25,122,1,7,6,8,3,0,0,0,0,1,0,1,0,1,3
2013-09-26,1,114,PhD,Together,0,0,36,83532.0,755,144,562,104,64,224,1,4,6,4,1,0,0,0,0,1,0,0,0,1,3
2012-08-10,2,24,Graduation,Single,0,0,95,68655.0,456,19,832,75,118,38,1,4,5,11,3,0,0,0,0,0,0,0,0,0,6
2013-12-07,1,27,Graduation,Divorced,0,0,11,41411.0,37,32,38,11,3,18,1,2,1,4,6,0,0,0,0,0,0,0,0,0,4
2012-11-23,2,43,PhD,Married,0,1,65,55212.0,1103,0,45,0,0,34,3,4,2,11,8,0,1,0,1,0,0,0,0,2,5
2013-06-13,1,63,PhD,Together,0,1,71,59292.0,378,14,68,19,14,14,2,3,5,8,3,0,0,0,0,0,0,0,0,0,2
2013-08-15,1,40,Basic,Together,1,0,13,27190.0,1,6,7,0,1,3,1,1,0,2,8,0,0,1,0,0,0,1,0,1,1
2013-11-10,1,61,Graduation,Divorced,0,0,58,82623.0,204,34,204,172,153,173,1,2,9,4,1,0,0,0,0,0,0,0,0,0,3
2013-06-23,1,48,Graduation,Married,1,1,65,44300.0,30,0,9,0,0,3,2,1,0,3,6,0,0,0,0,0,0,0,0,0,6
2014-06-16,0,44,Graduation,Divorced,0,0,0,84835.0,189,104,379,111,189,218,1,4,4,6,1,0,0,0,0,0,0,1,0,0,3
2012-12-25,2,41,Graduation,Widow,1,1,33,30372.0,15,0,12,7,3,7,3,2,0,3,7,0,0,0,0,0,0,0,0,0,2
2014-01-03,0,38,Master,Married,1,0,90,33181.0,9,0,3,0,0,4,1,1,0,2,6,0,0,1,0,0,0,0,0,1,6
2013-12-17,1,56,Graduation,Married,0,1,95,71113.0,495,33,255,11,33,8,4,6,7,9,4,0,0,0,0,0,0,0,0,0,6
2013-01-10,1,27,Graduation,Married,1,0,93,71952.0,656,80,455,52,107,93,2,8,4,8,4,0,0,1,0,1,0,0,0,2,5
2013-10-28,1,47,PhD,Single,0,0,38,69759.0,452,20,514,13,30,0,3,4,6,5,3,0,0,0,0,0,0,1,0,0,2
2012-10-27,2,38,Graduation,Married,0,0,18,72099.0,546,91,410,119,0,22,1,3,4,10,1,0,0,0,0,0,0,0,0,0,4
2012-12-22,2,36,PhD,Single,0,1,57,60000.0,1048,0,217,0,0,12,5,11,3,5,6,0,0,0,0,0,0,0,0,0,6
2013-11-29,1,35,Graduation,Single,1,1,45,38643.0,22,2,14,0,1,10,2,2,0,3,7,0,0,0,0,0,1,0,0,0,2
2013-05-11,1,58,Graduation,Married,0,1,61,50737.0,78,0,11,0,0,10,1,2,0,4,6,0,0,0,1,0,0,0,0,1,2
2012-12-12,2,43,PhD,Married,0,0,6,68462.0,561,64,785,84,128,48,1,3,3,8,1,0,0,0,0,0,0,0,0,0,4
2013-08-20,1,70,Master,Married,0,0,65,65073.0,629,17,177,69,0,8,1,5,3,5,2,0,0,0,0,0,1,0,0,0,2
2013-10-08,1,65,PhD,Together,0,2,52,46681.0,269,15,69,15,19,38,2,4,6,4,5,0,0,0,0,0,0,0,0,0,2
2012-09-28,2,55,Graduation,Married,0,0,87,78618.0,736,163,818,212,163,61,1,4,7,10,2,0,0,0,1,0,0,0,0,1,5
2014-03-22,0,45,PhD,Widow,0,1,38,62187.0,512,0,83,0,0,41,3,6,2,10,4,0,0,0,0,0,0,0,0,0,5
2014-02-24,0,36,Graduation,Married,2,0,53,28442.0,19,3,10,11,8,6,3,2,1,4,4,0,0,0,0,0,0,0,0,0,6
2012-11-23,2,34,PhD,Married,1,0,31,37717.0,9,0,6,4,1,5,1,1,0,2,9,0,0,0,0,0,0,0,0,0,2
2012-12-28,2,45,Graduation,Married,1,1,67,51479.0,247,8,160,6,8,65,7,6,3,6,7,0,0,0,0,0,0,0,0,0,5
2012-08-21,2,43,Graduation,Single,0,1,65,54803.0,404,0,92,28,27,142,2,6,2,9,4,0,0,0,0,0,0,0,0,0,3
2013-05-17,1,53,Graduation,Married,0,0,64,79530.0,333,0,815,129,42,29,1,4,10,11,2,0,0,0,0,0,0,0,0,0,2
2013-03-16,1,37,Graduation,Divorced,1,0,82,31615.0,2,3,20,6,11,9,2,2,0,3,7,0,0,0,0,0,0,0,0,0,6
2012-11-17,2,50,Graduation,Together,0,0,27,72025.0,833,33,549,151,133,233,1,4,3,8,3,0,0,0,0,0,0,0,0,0,3
2012-12-01,2,37,PhD,Single,0,1,63,52614.0,789,0,142,12,9,38,2,2,4,8,8,0,0,0,0,0,0,0,0,0,5
2014-04-22,0,30,2n Cycle,Married,1,0,66,35684.0,10,4,7,0,6,3,1,1,0,3,6,0,0,0,0,0,0,0,0,0,6
2012-10-28,2,37,Graduation,Married,1,1,69,48178.0,159,4,45,6,2,38,6,5,1,4,8,0,0,0,0,0,0,0,0,0,5
2013-08-29,1,43,Master,Single,1,0,52,29548.0,7,1,6,3,1,11,1,1,1,2,4,0,0,1,0,0,0,0,0,1,2
2012-11-11,2,46,Graduation,Single,0,1,45,63810.0,977,12,253,16,12,101,4,4,3,12,8,0,0,0,1,0,0,0,0,1,3
2013-06-22,1,41,PhD,Single,1,1,2,38578.0,38,4,22,3,3,3,3,3,0,3,8,0,0,0,0,0,0,1,0,0,1
2012-08-18,2,37,Master,Single,1,1,86,46098.0,57,0,27,0,0,36,4,3,2,2,8,0,0,0,0,0,0,0,0,0,6
2013-03-18,1,43,Graduation,Single,0,0,23,22585.0,3,9,15,13,2,39,1,1,1,2,9,0,0,1,0,0,0,1,0,1,4
2012-12-30,2,23,Graduation,Single,1,0,13,30279.0,10,4,14,4,4,1,1,1,0,3,8,0,0,0,0,0,0,0,0,0,2
2013-10-02,1,52,PhD,Together,0,1,14,66426.0,1043,24,97,32,24,157,2,3,5,10,6,0,0,0,0,0,0,0,0,0,3
